1|118|249|1
1|118|253|3
1|118|257|2
1|118|261|1
1|118|265|1
1|118|269|2
1|118|273|2
1|118|277|2
1|118|281|2
1|118|285|1
1|118|289|2
1|118|293|1
1|118|297|2
1|118|301|2
1|118|305|4
1|118|309|1
1|118|313|4
1|118|317|3
1|118|321|3
1|118|325|2
1|118|329|1
1|118|333|2
1|118|337|3
1|118|341|1
1|118|345|1
1|118|349|3
1|118|353|2
1|118|357|1
1|118|361|1
1|118|365|1
1|118|369|1
1|118|373|2
1|118|377|4
1|118|381|1
1|118|385|3
1|118|389|2
1|118|393|2
1|118|397|2
1|119|1|4
1|119|5|2
1|119|9|1
1|119|13|1
1|119|17|2
1|119|21|1
1|119|25|1
1|119|29|1
1|119|33|3
1|119|37|4
1|119|41|1
1|119|45|1
1|119|49|2
1|119|53|1
1|119|57|1
1|119|61|1
1|119|65|2
1|119|69|2
1|119|73|3
1|119|77|2
1|119|81|2
1|119|85|1
1|119|89|2
1|119|93|2
1|119|97|2
1|119|101|1
1|119|105|4
1|119|109|4
1|119|113|1
1|119|117|2
1|119|121|2
1|119|125|3
1|119|129|3
1|119|133|2
1|119|137|3
1|119|141|2
1|119|145|2
1|119|149|2
1|119|153|1
1|119|157|2
1|119|161|1
1|119|165|2
1|119|169|2
1|119|173|2
1|119|177|3
1|119|181|2
1|119|185|2
1|119|189|2
1|119|193|3
1|119|197|1
1|119|201|1
1|119|205|2
1|119|209|2
1|119|213|1
1|119|217|1
1|119|221|3
1|119|225|4
1|119|229|1
1|119|233|1
1|119|237|2
1|119|241|2
1|119|245|2
1|119|249|2
1|119|253|3
1|119|257|4
1|119|261|2
1|119|265|1
1|119|269|3
1|119|273|2
1|119|277|2
1|119|281|4
1|119|285|3
1|119|289|1
1|119|293|2
1|119|297|2
1|119|301|3
1|119|305|5
1|119|309|1
1|119|313|4
1|119|317|4
1|119|321|4
1|119|325|3
1|119|329|2
1|119|333|2
1|119|337|3
1|119|341|2
1|119|345|3
1|119|349|3
1|119|353|2
1|119|357|1
1|119|357|1
1|119|361|1
1|119|365|2
1|119|369|2
1|119|373|3
1|119|377|3
1|119|381|1
1|119|385|3
1|119|389|3
1|119|393|1
1|119|397|3
1|144|1|4
1|144|5|5
1|144|9|5
1|144|13|2
1|144|17|5
1|144|21|3
1|144|25|2
1|144|29|2
1|144|33|5
1|144|37|2
1|144|41|2
1|144|45|2
1|144|49|2
1|144|53|1
1|144|57|1
1|144|61|3
1|144|65|3
1|144|69|2
1|144|73|4
1|144|77|2
1|144|81|4
1|144|85|2
1|144|89|4
1|144|93|1
1|144|97|2
1|144|101|1
1|144|105|4
1|144|109|5
1|144|113|3
1|144|117|3
1|144|121|2
1|144|125|3
1|144|129|4
1|144|133|4
1|144|137|2
1|144|141|3
1|144|145|3
1|144|149|3
1|144|153|1
1|144|157|2
1|144|161|1
1|144|165|4
1|144|169|4
1|144|173|2
1|144|177|5
1|144|181|5
1|144|185|3
1|144|189|2
1|144|193|3
1|144|197|2
1|144|201|2
1|144|205|1
1|144|209|4
1|144|213|1
1|144|217|1
1|144|221|3
1|144|225|3
1|144|229|1
1|144|233|1
1|144|237|2
1|144|241|2
1|144|245|2
1|144|249|2
1|144|253|4
1|144|257|4
1|144|261|1
1|144|265|1
1|144|269|4
1|144|273|2
1|144|277|2
1|144|281|4
1|144|285|2
1|144|289|1
1|144|293|2
1|144|297|3
1|144|301|3
1|144|305|5
1|144|309|1
1|144|313|4
1|144|317|4
1|144|321|5
1|144|325|3
1|144|329|1
1|144|333|3
1|144|337|4
1|144|341|1
1|144|345|3
1|144|349|4
1|144|353|2
1|144|357|1
1|144|361|1
1|144|365|2
1|144|369|2
1|144|373|3
1|144|377|4
1|144|381|2
1|144|385|4
1|144|389|2
1|144|393|2
1|144|397|1
2|121|2|3
2|121|6|2
2|121|10|4
2|121|14|2
2|121|18|4
2|121|22|3
2|121|26|4
2|121|30|2
2|121|34|3
2|121|38|3
2|121|42|2
2|121|46|2
2|121|50|2
2|121|54|2
2|121|58|3
2|121|62|2
2|121|66|2
2|121|70|2
2|121|74|4
2|121|78|2
2|121|82|3
2|121|86|2
2|121|90|4
2|121|94|2
2|121|98|2
2|121|102|2
2|121|106|4
2|121|110|5
2|121|114|4
2|121|118|2
2|121|122|2
2|121|126|2
2|121|130|3
2|121|134|4
2|121|138|2
2|121|142|3
2|121|146|3
2|121|150|2
2|121|154|2
2|121|158|3
2|121|162|2
2|121|166|4
2|121|170|3
2|121|174|2
2|121|178|3
2|121|182|4
2|121|186|3
2|121|190|2
2|121|194|3
2|121|198|2
2|124|2|5
2|124|6|1
2|124|10|3
2|124|14|2
2|124|18|3
2|124|22|2
2|124|26|2
2|124|30|1
2|124|34|3
2|124|38|3
2|124|42|1
2|124|46|2
2|124|50|1
2|124|54|1
2|124|58|1
2|124|62|2
2|124|66|1
2|124|70|1
2|124|74|3
2|124|78|1
2|124|82|3
2|124|86|1
2|124|90|3
2|124|94|1
2|124|98|1
2|124|102|1
2|124|106|5
2|124|110|5
2|124|114|4
2|124|118|2
2|124|122|3
2|124|126|2
2|124|130|3
2|124|134|3
2|124|138|2
2|124|142|2
2|124|146|1
2|124|150|3
2|124|154|1
2|124|158|2
2|124|162|1
2|124|166|3
2|124|170|2
2|124|174|1
2|124|178|2
2|124|182|4
2|124|186|3
2|124|190|3
2|124|194|4
2|124|198|1
2|124|202|1
2|124|206|1
2|124|210|2
2|124|214|1
2|124|218|1
2|124|222|1
2|124|226|4
2|124|230|1
2|124|234|1
2|124|238|2
2|124|242|1
2|124|246|1
2|124|250|1
2|124|254|2
2|124|258|2
2|121|202|2
2|121|206|2
2|121|210|3
2|121|214|2
2|121|218|2
2|121|222|2
2|121|226|3
2|121|230|2
2|121|234|2
2|121|238|2
2|121|242|3
2|121|246|3
2|121|250|2
2|121|254|3
2|121|258|3
2|121|262|3
2|121|266|3
2|121|270|3
2|121|274|2
2|121|278|2
2|121|282|4
2|121|286|2
2|121|290|2
2|121|294|2
2|121|298|2
2|121|302|4
2|121|306|5
2|121|310|2
2|121|314|5
2|121|318|4
2|121|322|3
2|121|326|2
2|121|330|2
2|121|334|2
2|121|338|3
2|121|342|2
2|121|346|2
2|121|350|3
2|121|354|2
2|121|358|2
2|121|362|2
2|121|366|2
2|121|370|2
2|121|374|3
2|121|378|4
2|124|262|1
2|124|266|1
2|124|270|1
2|121|382|3
2|124|274|1
2|121|386|3
2|121|390|3
2|121|394|2
2|124|278|2
2|121|398|2
2|124|282|2
2|124|286|1
2|124|290|1
2|124|294|1
2|124|298|1
2|124|302|3
2|124|306|4
2|124|310|1
2|124|314|4
2|124|318|3
2|124|322|2
2|124|326|3
2|124|330|1
2|124|334|1
2|124|338|4
2|124|342|1
2|124|346|2
2|124|350|3
2|124|354|3
2|124|358|1
2|124|362|1
2|124|366|1
2|124|370|1
2|124|374|2
2|124|378|3
2|124|382|2
2|124|386|4
2|124|390|3
2|124|394|2
2|124|398|1
2|125|2|3
2|125|6|2
2|125|10|3
2|125|14|1
2|125|18|2
2|125|22|2
2|125|26|2
2|125|30|2
2|125|34|3
2|125|38|3
2|125|42|1
2|125|46|2
2|125|50|2
2|125|54|2
2|125|58|1
2|125|62|2
2|125|66|2
2|125|70|2
2|125|74|5
2|125|78|2
2|125|82|3
2|125|86|2
2|125|90|3
2|125|94|2
2|125|98|1
2|125|102|2
2|125|106|4
2|125|110|5
2|125|114|3
2|125|118|2
2|125|122|2
2|125|126|2
2|125|130|3
2|125|134|3
2|125|138|3
2|125|142|2
2|125|146|2
2|125|150|3
2|125|154|1
2|125|158|1
2|125|162|1
2|125|166|2
2|125|170|2
2|125|174|1
2|125|178|4
2|125|182|3
2|125|186|2
2|125|190|2
2|125|194|2
2|125|198|1
2|125|202|1
2|125|206|1
2|125|210|2
2|125|214|2
2|125|218|1
2|125|222|2
2|125|226|3
2|125|230|1
2|125|234|1
2|125|238|2
2|125|242|3
2|125|246|2
2|125|250|2
2|125|254|3
2|125|258|3
2|125|262|3
2|125|266|2
2|125|270|3
2|125|274|1
2|125|278|2
2|125|282|3
2|125|286|2
2|125|290|1
2|125|294|1
2|125|298|2
2|125|302|3
2|125|306|4
2|125|310|1
2|125|314|3
2|125|318|3
2|125|322|3
2|125|326|2
2|125|330|2
2|125|334|2
2|125|338|3
2|125|342|1
2|125|346|2
2|125|350|3
2|125|354|4
2|125|358|1
2|125|362|2
2|125|366|1
2|125|370|2
2|125|374|3
2|125|378|2
2|125|382|2
2|125|386|3
2|125|390|3
2|125|394|2
2|125|398|2
2|134|2|2
2|134|6|1
2|134|10|3
2|134|14|1
2|134|18|4
2|134|22|2
2|134|26|3
2|134|30|1
2|134|34|4
2|134|38|4
2|134|42|1
2|134|46|2
2|134|50|2
2|134|54|1
2|134|58|2
2|134|62|2
2|134|66|1
2|134|70|3
2|134|74|4
2|134|78|2
2|134|82|3
2|134|86|1
2|134|90|3
2|134|94|2
2|134|98|1
2|134|102|2
2|134|106|2
2|134|110|4
2|134|114|1
2|134|118|2
2|134|122|1
2|134|126|3
2|134|130|3
2|134|134|4
2|134|138|2
2|134|142|1
2|134|146|1
2|134|150|3
2|134|154|2
2|134|158|2
2|134|162|1
2|134|166|4
2|134|170|4
2|134|174|2
2|134|178|3
2|134|182|3
2|134|186|4
2|134|190|1
2|134|194|3
2|134|198|1
2|134|202|1
2|134|206|1
2|134|210|4
2|134|214|1
2|134|218|1
2|134|222|1
2|134|226|5
2|134|230|2
2|134|234|2
2|134|238|3
2|134|242|2
2|134|246|1
2|134|250|1
2|134|254|3
2|134|254|3
2|134|258|2
2|134|262|1
2|134|266|2
2|134|270|3
2|134|274|1
2|134|278|2
2|134|282|3
2|134|286|2
2|134|290|1
2|134|294|1
2|134|298|2
2|134|302|4
2|134|306|4
2|134|310|1
2|134|314|4
2|134|318|4
2|134|322|3
2|134|326|3
2|134|330|1
2|134|334|1
2|134|338|4
2|134|338|4
2|134|342|1
2|134|346|2
2|134|350|4
2|134|354|2
2|134|358|1
2|134|362|2
2|134|366|1
2|134|370|2
2|134|374|3
2|134|378|3
2|134|378|3
2|134|382|2
2|134|386|5
2|134|390|3
2|134|394|2
2|134|398|2
2|135|2|3
2|135|6|4
2|135|10|5
2|135|14|2
2|135|18|3
2|135|22|2
2|135|26|2
2|135|30|2
2|135|34|4
2|135|38|2
2|135|42|1
2|135|46|1
2|135|50|2
2|135|54|2
2|135|58|2
2|135|62|3
2|135|66|2
2|135|70|3
2|135|74|4
2|135|78|3
2|135|82|4
2|135|86|2
2|135|90|3
2|135|94|2
2|135|98|2
2|135|102|3
2|135|106|5
2|135|110|4
2|135|114|4
2|135|118|3
2|135|122|3
2|135|126|2
2|135|130|4
2|135|134|5
2|135|138|2
2|135|142|2
2|135|146|2
2|135|150|3
2|135|154|1
2|135|158|2
2|135|162|1
2|135|166|3
2|135|170|3
2|135|174|2
2|135|178|5
2|135|182|5
2|135|186|4
2|135|190|1
2|135|194|5
2|135|198|1
2|135|202|1
2|135|206|2
2|135|210|3
2|135|214|2
2|135|218|1
2|135|222|2
2|135|226|3
2|135|230|2
2|135|234|1
2|135|238|2
2|135|242|2
2|135|246|2
2|135|250|2
2|135|254|2
2|135|258|2
2|135|262|2
2|135|266|1
2|135|270|1
2|135|274|2
2|135|278|2
2|135|282|4
2|135|286|2
2|135|290|2
2|135|294|2
2|135|298|2
2|135|302|3
2|135|306|5
2|135|310|1
2|135|314|3
2|135|318|3
2|135|322|4
2|135|326|2
2|135|330|4
2|135|334|2
2|135|338|4
2|135|342|1
2|135|346|3
2|135|350|4
2|135|354|2
2|135|358|1
2|135|362|1
2|135|366|2
2|135|370|2
2|135|374|3
2|135|378|4
2|135|382|2
2|135|386|3
2|135|390|3
2|135|394|2
2|135|398|3
2|145|2|3
2|145|6|1
2|145|10|3
2|145|14|2
2|145|18|4
2|145|22|3
2|145|26|4
2|145|30|2
2|145|34|4
2|145|38|5
2|145|42|2
2|145|46|3
2|145|50|4
2|145|54|4
2|145|58|3
2|145|62|3
2|145|66|3
2|145|70|4
2|145|74|5
2|145|78|5
2|145|82|5
2|145|86|2
2|145|90|4
2|145|94|3
2|145|98|2
2|145|102|4
2|145|106|5
2|145|110|5
2|145|114|3
2|145|118|3
2|145|122|5
2|145|126|5
2|145|130|4
2|145|134|3
2|145|138|3
2|145|142|3
2|145|146|3
2|145|150|3
2|145|154|2
2|145|158|3
2|145|162|1
2|145|166|4
2|145|170|4
2|145|174|3
2|145|178|4
2|145|182|4
2|145|186|5
2|145|190|3
2|145|194|4
2|145|198|2
2|145|202|2
2|145|206|2
2|145|210|3
2|145|214|3
2|145|218|2
2|145|222|3
2|145|226|4
2|145|230|2
2|145|234|2
2|145|238|2
2|145|242|3
2|145|246|4
2|145|250|2
2|145|254|4
2|145|258|4
2|145|262|4
2|145|266|2
2|145|270|4
2|145|274|3
2|145|278|2
2|145|282|4
2|145|286|4
2|145|290|2
2|145|294|2
2|145|298|3
2|145|302|4
2|145|306|5
2|145|310|1
2|145|314|4
2|145|318|4
2|145|322|5
2|145|326|4
2|145|330|4
2|145|334|3
2|145|338|3
2|145|342|4
2|145|346|5
2|145|350|5
2|145|354|4
2|145|358|2
2|145|362|3
2|145|366|2
2|145|370|4
2|145|374|5
2|145|378|4
2|145|382|2
2|145|386|4
2|145|390|3
2|145|394|4
2|145|398|3
3|126|3|5
3|126|7|3
3|126|11|4
3|126|15|1
3|126|19|2
3|126|23|3
3|126|27|2
3|126|31|1
3|126|35|2
3|126|39|4
3|126|43|2
3|126|47|1
3|126|51|1
3|126|55|2
3|126|59|1
3|126|63|1
3|126|67|4
3|126|71|3
3|126|75|4
3|126|79|3
3|126|83|4
3|126|87|2
3|126|91|3
3|126|95|2
3|126|99|1
3|126|103|2
3|126|107|5
3|126|111|5
3|126|115|3
3|126|119|2
3|126|123|4
3|126|127|4
3|126|131|4
3|126|135|4
3|126|139|3
3|126|143|1
3|126|147|2
3|126|151|4
3|126|155|1
3|126|159|2
3|126|163|3
3|126|167|3
3|126|171|4
3|126|175|3
3|126|179|4
3|126|183|4
3|126|187|3
3|126|191|3
3|126|195|4
3|126|199|2
3|126|203|1
3|126|207|2
3|126|211|4
3|126|215|3
3|126|219|1
3|126|223|3
3|126|227|4
3|126|231|2
3|126|235|1
3|126|239|4
3|126|243|2
3|126|247|4
3|126|251|2
3|126|255|3
3|126|259|3
3|126|263|2
3|126|267|1
3|126|271|3
3|126|275|2
3|126|279|2
3|126|283|4
3|126|287|3
3|126|291|2
3|126|295|2
3|126|299|3
3|126|303|3
3|126|307|5
3|126|311|1
3|126|315|4
3|126|319|3
3|126|323|4
3|126|327|3
3|126|331|3
3|126|335|1
3|126|339|4
3|126|343|1
3|126|347|3
3|126|351|4
3|126|355|4
3|126|359|1
3|126|363|2
3|126|367|1
3|126|371|3
3|126|375|2
3|126|379|3
3|126|383|2
3|126|387|3
3|126|391|3
3|126|395|2
3|126|399|3
3|129|3|5
3|129|7|2
3|129|11|1
3|129|15|2
3|129|19|2
3|129|23|2
3|129|27|2
3|129|31|1
3|129|35|2
3|129|39|3
3|129|43|1
3|129|47|2
3|129|51|2
3|129|55|2
3|129|59|1
3|129|63|2
3|129|67|1
3|129|71|2
3|129|75|2
3|129|79|1
3|129|83|3
3|129|87|1
3|129|91|2
3|129|95|1
3|129|99|1
3|129|103|2
3|129|107|5
3|129|111|4
3|129|115|3
3|129|119|1
3|129|123|3
3|129|127|2
3|129|131|2
3|129|135|5
3|129|139|2
3|129|143|2
3|129|147|2
3|129|151|3
3|129|155|1
3|129|159|1
3|129|163|1
3|129|167|2
3|129|171|3
3|129|175|1
3|129|179|2
3|129|183|4
3|129|187|2
3|129|191|2
3|129|195|2
3|129|199|1
3|129|203|1
3|129|207|1
3|129|211|2
3|129|215|1
3|129|219|1
3|129|223|2
3|129|227|4
3|129|231|1
3|129|235|1
3|129|239|3
3|129|243|2
3|129|247|2
3|129|251|1
3|129|255|3
3|129|259|3
3|129|263|2
3|129|267|2
3|129|271|2
3|129|275|1
3|129|279|1
3|129|283|4
3|129|287|2
3|129|291|1
3|129|295|2
3|129|299|2
3|129|303|2
3|129|307|4
3|129|311|1
3|129|315|4
3|129|319|3
3|129|323|3
3|129|327|2
3|129|331|2
3|129|335|1
3|129|339|3
3|129|343|1
3|129|347|3
3|129|351|2
3|129|355|3
3|129|359|1
3|129|363|1
3|129|367|1
3|129|371|2
3|129|375|3
3|129|379|3
3|129|383|1
3|129|387|3
3|129|391|2
3|129|395|2
3|129|399|2
3|130|3|5
3|130|7|1
3|130|11|5
3|130|15|2
3|130|19|5
3|130|23|4
3|130|27|2
3|130|31|1
3|130|35|3
3|130|39|4
3|130|43|2
3|130|47|1
3|130|51|3
3|130|55|3
3|130|59|1
3|130|63|3
3|130|67|4
3|130|71|4
3|130|75|4
3|130|79|3
3|130|83|5
3|130|87|4
3|130|91|4
3|130|95|1
3|130|99|2
3|130|103|3
3|130|107|5
3|130|111|5
3|132|3|5
3|132|7|2
3|132|11|1
3|132|15|2
3|132|19|4
3|132|23|3
3|132|27|2
3|132|31|2
3|132|35|3
3|132|39|4
3|132|43|2
3|132|47|2
3|132|51|2
3|132|55|1
3|132|59|2
3|132|63|2
3|132|67|2
3|132|71|3
3|132|75|4
3|132|79|2
3|132|83|3
3|132|87|2
3|132|91|3
3|132|95|2
3|132|99|2
3|132|103|3
3|132|107|5
3|132|111|5
3|132|115|5
3|132|119|4
3|132|123|4
3|132|127|4
3|132|131|3
3|132|135|5
3|132|139|2
3|132|143|2
3|132|147|2
3|132|151|4
3|132|155|1
3|132|159|2
3|132|163|1
3|132|167|4
3|132|171|3
3|132|175|2
3|132|179|1
3|132|183|5
3|132|187|4
3|132|191|2
3|132|195|3
3|132|199|1
3|132|203|2
3|132|207|1
3|132|211|3
3|132|215|2
3|132|219|2
3|132|223|2
3|132|227|4
3|132|231|2
3|132|235|1
3|132|239|4
3|132|243|3
3|132|247|2
3|132|251|2
3|132|255|3
3|132|259|4
3|132|263|3
3|132|267|2
3|132|271|2
3|132|275|1
3|132|279|2
3|132|283|4
3|132|287|4
3|132|291|2
3|132|295|2
3|132|299|3
3|132|303|4
3|132|307|5
3|132|311|2
3|132|315|4
3|132|319|2
3|132|323|4
3|132|327|3
3|132|331|3
3|132|335|2
3|132|339|4
3|132|343|2
3|132|347|2
3|132|351|4
3|132|355|2
3|132|359|1
3|132|363|1
3|132|367|1
3|132|371|2
3|132|375|3
3|132|379|3
3|132|383|3
3|132|387|4
3|132|391|3
3|132|395|3
3|132|399|3
3|130|115|2
3|130|119|2
3|130|123|3
3|130|127|4
3|130|131|4
3|130|135|5
3|130|139|4
3|130|143|1
3|130|147|2
3|130|151|4
3|130|155|1
3|130|159|2
3|130|163|2
3|130|167|4
3|130|171|4
3|130|175|1
3|130|179|5
3|130|183|5
3|130|187|4
3|130|191|2
3|130|195|4
3|130|199|2
3|130|203|2
3|130|207|2
3|130|211|3
3|130|215|3
3|130|219|1
3|130|223|2
3|130|227|3
3|130|231|2
3|130|235|1
3|130|239|2
3|130|243|2
3|130|247|4
3|130|251|3
3|130|255|2
3|130|259|4
3|130|263|4
3|130|267|2
3|130|271|3
3|130|275|2
3|130|279|2
3|130|283|4
3|130|287|3
3|130|291|2
3|130|295|1
3|130|299|4
3|130|303|4
3|130|307|5
3|130|311|1
3|130|315|5
3|130|319|5
3|130|323|4
3|130|327|3
3|130|331|3
3|130|335|2
3|130|339|4
3|130|343|1
3|130|347|3
3|130|351|4
3|130|355|3
3|130|359|1
3|130|363|1
3|130|367|2
3|130|371|3
3|130|375|4
3|130|379|4
3|130|383|3
3|130|387|4
3|130|391|3
3|130|395|3
3|130|399|3
3|141|3|4
3|141|7|2
3|141|11|2
3|141|15|2
3|141|19|2
3|141|23|2
3|141|27|2
3|141|31|1
3|141|35|2
3|141|39|3
3|141|43|2
3|141|47|1
3|141|51|1
3|141|55|2
3|141|59|2
3|141|63|2
3|141|67|2
3|141|71|2
3|141|75|4
3|141|79|2
3|141|83|3
3|141|87|2
3|141|91|4
3|141|95|2
3|141|99|2
3|141|103|2
3|141|107|5
3|141|111|5
3|141|115|3
3|141|119|2
3|141|123|3
3|141|127|2
3|141|131|2
3|141|135|4
3|141|139|2
3|141|143|2
3|141|147|1
3|141|151|4
3|141|155|1
3|141|159|3
3|141|163|1
3|141|167|3
3|141|171|3
3|141|175|2
3|141|179|3
3|141|183|4
3|141|187|3
3|141|191|2
3|141|195|3
3|141|199|2
3|141|203|1
3|141|207|1
3|141|211|4
3|141|215|2
3|141|219|2
3|141|223|2
3|141|227|4
3|141|231|1
3|141|235|1
3|141|239|3
3|141|243|2
3|141|247|4
3|141|251|2
3|141|255|3
3|141|259|2
3|141|263|2
3|141|267|2
3|141|271|2
3|141|275|1
3|141|279|2
3|141|283|4
3|141|287|1
3|141|291|1
3|141|295|2
3|141|299|2
3|141|303|3
3|141|307|5
3|141|311|1
3|141|315|4
3|141|319|2
3|141|323|4
3|141|327|3
3|141|331|3
3|141|335|2
3|141|339|3
3|141|343|1
3|141|347|2
3|141|351|3
3|141|355|2
3|141|359|1
3|141|363|1
3|141|367|2
3|141|371|2
3|141|375|3
3|141|379|3
3|141|383|2
3|141|387|3
3|141|391|2
3|141|395|2
3|141|399|2
4|133|4|4
4|133|8|2
4|133|12|3
4|133|16|1
4|133|20|2
4|133|24|3
4|133|28|3
4|133|32|2
4|133|36|4
4|133|40|5
4|133|44|2
4|133|48|2
4|133|52|3
4|133|56|3
4|133|60|2
4|133|64|3
4|133|68|4
4|133|72|2
4|133|76|4
4|133|80|5
4|133|84|5
4|133|88|2
4|133|92|4
4|133|96|3
4|133|100|3
4|133|104|4
4|133|108|4
4|133|112|5
4|133|116|2
4|133|120|4
4|133|124|4
4|133|128|5
4|133|132|4
4|133|136|4
4|133|140|4
4|133|144|2
4|133|148|3
4|133|152|3
4|133|156|2
4|133|160|4
4|133|164|1
4|133|168|4
